"title",year_published,"composer-author","normalized_title","artist","title_artist","date","time","timestamp","cover-src"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-02","14:39:00","2018-12-02 14:39:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-02","05:47:00","2018-12-02 05:47:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-01","17:32:00","2018-12-01 17:32:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-12-01","08:36:00","2018-12-01 08:36:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-11-30","19:31:00","2018-11-30 19:31:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","Brenda Lee","Jingle Bell Rock_Brenda Lee","2018-11-30","16:22:00","2018-11-30 16:22:00","https://i.iheart.com/v3/catalog/track/562581?ops=fit(100,100)"
"Jingle Bell Rock (Live)",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","The Brian Setzer Orchestra","Jingle Bell Rock (Live)_The Brian Setzer Orchestra","2018-12-04","00:34:00","2018-12-04 00:34:00","https://i.iheart.com/v3/catalog/track/19874684?ops=fit(100,100)"
"Jingle Bell Rock (Live)",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","The Brian Setzer Orchestra","Jingle Bell Rock (Live)_The Brian Setzer Orchestra","2018-12-03","03:57:00","2018-12-03 03:57:00","https://i.iheart.com/v3/catalog/track/19874684?ops=fit(100,100)"
"Jingle Bell Rock (Live)",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","The Brian Setzer Orchestra","Jingle Bell Rock (Live)_The Brian Setzer Orchestra","2018-12-02","02:34:00","2018-12-02 02:34:00","https://i.iheart.com/v3/catalog/track/19874684?ops=fit(100,100)"
"Jingle Bell Rock (Live)",1957,"Joe Beal, Jim Boothe","Jingle Bell Rock","The Brian Setzer Orchestra","Jingle Bell Rock (Live)_The Brian Setzer Orchestra","2018-12-01","03:06:00","2018-12-01 03:06:00","https://i.iheart.com/v3/catalog/track/19874684?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-05","17:52:00","2018-12-05 17:52:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-05","12:32:00","2018-12-05 12:32:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-05","08:11:00","2018-12-05 08:11:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-04","20:26:00","2018-12-04 20:26:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-04","15:20:00","2018-12-04 15:20:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-03","21:05:00","2018-12-03 21:05:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-03","13:25:00","2018-12-03 13:25:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-03","11:25:00","2018-12-03 11:25:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-03","09:26:00","2018-12-03 09:26:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-03","09:34:00","2018-12-03 09:34:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-03","01:11:00","2018-12-03 01:11:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-02","16:20:00","2018-12-02 16:20:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-02","13:08:00","2018-12-02 13:08:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-02","10:02:00","2018-12-02 10:02:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-02","06:38:00","2018-12-02 06:38:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-01","18:17:00","2018-12-01 18:17:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-01","14:25:00","2018-12-01 14:25:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-01","11:54:00","2018-12-01 11:54:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-01","09:43:00","2018-12-01 09:43:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-12-01","05:47:00","2018-12-01 05:47:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-11-30","23:32:00","2018-11-30 23:32:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","Brenda Lee","Rockin' Around The Christmas Tree_Brenda Lee","2018-11-30","17:52:00","2018-11-30 17:52:00","https://i.iheart.com/v3/catalog/track/771698?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","LeAnn Rimes","Rockin' Around The Christmas Tree_LeAnn Rimes","2018-12-05","10:32:00","2018-12-05 10:32:00","https://i.iheart.com/v3/catalog/track/44819765?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","LeAnn Rimes","Rockin' Around The Christmas Tree_LeAnn Rimes","2018-12-04","12:56:00","2018-12-04 12:56:00","https://i.iheart.com/v3/catalog/track/44819765?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","LeAnn Rimes","Rockin' Around The Christmas Tree_LeAnn Rimes","2018-12-04","08:53:00","2018-12-04 08:53:00","https://i.iheart.com/v3/catalog/track/44819765?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","LeAnn Rimes","Rockin' Around The Christmas Tree_LeAnn Rimes","2018-12-03","18:30:00","2018-12-03 18:30:00","https://i.iheart.com/v3/catalog/track/44819765?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","LeAnn Rimes","Rockin' Around The Christmas Tree_LeAnn Rimes","2018-12-03","14:33:00","2018-12-03 14:33:00","https://i.iheart.com/v3/catalog/track/44819765?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","LeAnn Rimes","Rockin' Around The Christmas Tree_LeAnn Rimes","2018-12-03","06:34:00","2018-12-03 06:34:00","https://i.iheart.com/v3/catalog/track/44819765?ops=fit(100,100)"
"Rockin' Around The Christmas Tree",1958,"Johnny Marks","Rockin' Around The Christmas Tree","LeAnn Rimes","Rockin' Around The Christmas Tree_LeAnn Rimes","2018-12-01","20:18:00","2018-12-01 20:18:00","https://i.iheart.com/v3/catalog/track/44819765?ops=fit(100,100)"
"Run Rudolph Run",1958,"Johnny Marks and Marvin Brodie","Run Rudolph Run","Chuck Berry","Run Rudolph Run_Chuck Berry","2018-12-04","11:29:00","2018-12-04 11:29:00","https://i.iheart.com/v3/catalog/track/616361?ops=fit(100,100)"
"Run Rudolph Run",1958,"Johnny Marks and Marvin Brodie","Run Rudolph Run","Chuck Berry","Run Rudolph Run_Chuck Berry","2018-12-03","10:21:00","2018-12-03 10:21:00","https://i.iheart.com/v3/catalog/track/616361?ops=fit(100,100)"
"Run Rudolph Run",1958,"Johnny Marks and Marvin Brodie","Run Rudolph Run","Chuck Berry","Run Rudolph Run_Chuck Berry","2018-12-02","13:58:00","2018-12-02 13:58:00","https://i.iheart.com/v3/catalog/track/616361?ops=fit(100,100)"
"Run Rudolph Run",1958,"Johnny Marks and Marvin Brodie","Run Rudolph Run","Chuck Berry","Run Rudolph Run_Chuck Berry","2018-12-01","18:49:00","2018-12-01 18:49:00","https://i.iheart.com/v3/catalog/track/616361?ops=fit(100,100)"
"My Favorite Things",1959,"Richard Rodgers, Oscar Hammerstein II","My Favorite Things","Diana Ross & the Supremes","My Favorite Things_Diana Ross & the Supremes","2018-12-05","15:56:00","2018-12-05 15:56:00","https://i.iheart.com/v3/catalog/track/19637607?ops=fit(100,100)"
"My Favorite Things",1959,"Richard Rodgers, Oscar Hammerstein II","My Favorite Things","Diana Ross & the Supremes","My Favorite Things_Diana Ross & the Supremes","2018-12-04","06:22:00","2018-12-04 06:22:00","https://i.iheart.com/v3/catalog/track/19637607?ops=fit(100,100)"
"My Favorite Things",1959,"Richard Rodgers, Oscar Hammerstein II","My Favorite Things","Diana Ross & the Supremes","My Favorite Things_Diana Ross & the Supremes","2018-12-02","05:05:00","2018-12-02 05:05:00","https://i.iheart.com/v3/catalog/track/19637607?ops=fit(100,100)"
"My Favorite Things",1959,"Richard Rodgers, Oscar Hammerstein II","My Favorite Things","Diana Ross & the Supremes","My Favorite Things_Diana Ross & the Supremes","2018-12-01","21:12:00","2018-12-01 21:12:00","https://i.iheart.com/v3/catalog/track/19637607?ops=fit(100,100)"
"My Favorite Things",1959,"Richard Rodgers, Oscar Hammerstein II","My Favorite Things","Diana Ross & the Supremes","My Favorite Things_Diana Ross & the Supremes","2018-12-01","10:08:00","2018-12-01 10:08:00","https://i.iheart.com/v3/catalog/track/19637607?ops=fit(100,100)"
"My Favorite Things",1959,"Richard Rodgers, Oscar Hammerstein II","My Favorite Things","Diana Ross & the Supremes","My Favorite Things_Diana Ross & the Supremes","2018-11-30","15:56:00","2018-11-30 15:56:00","https://i.iheart.com/v3/catalog/track/19637607?ops=fit(100,100)"
"Please Come Home For Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Aaron Neville","Please Come Home For Christmas_Aaron Neville","2018-12-04","09:02:00","2018-12-04 09:02:00","https://i.iheart.com/v3/catalog/track/624131?ops=fit(100,100)"
"Please Come Home For Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Aaron Neville","Please Come Home For Christmas_Aaron Neville","2018-11-30","21:49:00","2018-11-30 21:49:00","https://i.iheart.com/v3/catalog/track/624131?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-05","10:21:00","2018-12-05 10:21:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-05","05:32:00","2018-12-05 05:32:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-05","03:22:00","2018-12-05 03:22:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-05","00:49:00","2018-12-05 00:49:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-04","19:37:00","2018-12-04 19:37:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-04","04:17:00","2018-12-04 04:17:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-04","02:26:00","2018-12-04 02:26:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-04","00:00:00","2018-12-04 00:00:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-03","18:22:00","2018-12-03 18:22:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-03","11:31:00","2018-12-03 11:31:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-03","03:35:00","2018-12-03 03:35:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-03","01:12:00","2018-12-03 01:12:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-03","02:10:00","2018-12-03 02:10:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-02","16:59:00","2018-12-02 16:59:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-02","10:25:00","2018-12-02 10:25:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-02","04:13:00","2018-12-02 04:13:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-02","02:10:00","2018-12-02 02:10:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-01","21:52:00","2018-12-01 21:52:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-01","14:59:00","2018-12-01 14:59:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-01","09:26:00","2018-12-01 09:26:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-01","03:03:00","2018-12-01 03:03:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
"Please Come Home for Christmas",1960,"Charles Brown, Gene Redd","Please Come Home for Christmas","Eagles","Please Come Home for Christmas_Eagles","2018-12-01","01:10:00","2018-12-01 01:10:00","https://i.iheart.com/v3/catalog/track/21834320?ops=fit(100,100)"
